question,answer,Declarative_Text
"So if a lawyer for Philip Morris in trial or a lawyer for our side, for that matter, pulls up an internal Philip Morris document purporting to establish or indicate the pH of the smoke in a Marlboro cigarette at any given point in time in the '70s or '80s, you would consider that an unreliable document?","I don't know if I would consider it unreliable, I would have a lot of questions about the document, okay, how was it conducted, what was the method, how was the aliquot collected, is that consistent from year to year to year, and there is a lot of questions that this type of analysis poses."
But y'all didn't test from year to year to year; right?,"No, no, no, not at all, but one of the things in analytical methodologies is repeatability, right."
"Sure. That would be a frailty with any purported measure of smoke pH, if it is not tested on a routine basis?","That's right. If you are dealing with ad hoc tests, as you do on occasion, then you have certain -- there are certain criteria you really have to follow for analytical test procedures. So I always question smoke pH. You know, you are probably going to find some chemists out there that say oh, as long as you are doing this, this and this, it is an okay method. As much as I have looked at it, it just doesn't make sense."
"You have reviewed a lot of historical documents, you do understand Philip Morris is very interested in the potential for what altering pH might do in terms of delivering nicotine delivery; right?","I certainly know we, as in Philip Morris, have studied pH over the years."
"Philip Morris has never studied pH with the intention of reducing the addictiveness of the cigarettes that it sold to people, that's a true statement; correct?","I think the assumption that is built on is wrong, it assumes that one pH is more addictive than another."
"It assumes nothing of the sort. If the fact is there is no correlation between them whatsoever, my statement remains a true statement, correct, whatever work Philip Morris was doing on pH for whatever reason it was doing it, the one reason we know it was not doing it is to reduce the addictiveness of their products, that's a true statement, is it not?",My same answer applies.
"Okay. The last thing, and it will take two minutes, I hope, and that is you have rebuttal listed in your disclosure. Specifically, Exhibit 2, it says Mr. Jupe may also offer opinions and testimony in response to issues raised by plaintiff and plaintiff's experts and may also be asked to comment on the observations, conclusions or opinions of other expert or fact witnesses, to the extent the testimony of the witness relates to his areas of expertise. Have you reviewed any testimony in this case with the intention of offering rebuttal to it?","No, I have not reviewed anything in this case."
"Okay. So you haven't read depositions from Dr. Cummings, Burns or Hurt?","Until you said that, I didn't know they were in this case."
"That answers that. And the same is true for Dr. Farone, you have only read one of his depositions; correct?",Yes.
And that was the West Virginia case?,Yes.
"All right. Mr. Jupe, I know you have been here for several hours today, I just have a few questions for you. All right.",Okay.
"All right. Your were asked earlier if Philip Morris USA has disclosed to FDA all of its product ingredients, formulas and product specifications; is that right?","Yes, I was asked that, yes, and we have."
"And you were specifically asked if someone at FDA has all of that information, do you recall that question?",Yes.
And I believe the answer you gave was yes.,Yes.
"Did you mean, by your response, that one person at FDA has access to all of Philip Morris's product ingredients, formula and product specifications?","No. Well, let me tell you how it works. I am not sure I understand your question. In that we submit through electronic portal that the FDA sets up, they told us, because we asked a lot of questions up front about this, they told us it is the same type of portal that pharmaceutical companies use to preserve their intellectual property, and so the members of the 10 FDA and Office of Science who are reviewing these applications for compliance for 904 applications, different people have different access to different documents depending on their role. Does that answer your question?"
"I don't think counsel was suggesting this, but I just want to make sure there is no possibility of misunderstanding. I guess what I am asking is, you know, is the FDA taking steps to ensure the continuing protection and secrecy of Philip Morris's trade secrets?","Yes, they do. Yes, they do."
"Is the same thing true of the other agencies to which Philip Morris USA discloses its ingredients, formulas and product specifications, do those other agencies have elaborate security measures in place to protect Philip Morris USA's trade secrets?","Yes, they do."
"Just, for example, the US Department of Health and Human Services has had a lot of Philip Morris USA's trade secret information for decades; is that right?",That's correct.
"And do you know whether the Department of Health and Human Services, like FDA, takes great care to protect PM USA's trade secret information?",Yes. That was part of turning it over.
All right. You were also asked some questions about Philip Morris pointing to the public health community on its website.,"Yes, I was."
Do you recall those questions? Okay. And I think counsel showed you that PM USA on its website says that consumer decision-making about smoking should be guided by the messages of the public health community; is that correct?,That is correct.
Does that statement on Philip Morris's website mean that Philip Morris USA agrees with everything every public health scientist or organization says or publishes?,"No, that doesn't mean we agree with everything every individual says within the public health."
"By pointing consumers to the public health community for guidance in decisions about smoking, does that mean that Philip Morris USA endorses every message by public health organizations or scientists?","No, it doesn't mean we necessarily endorse those messages."
Does Philip Morris USA tell the consumer public when it disagrees with a scientific point or article that a public health organization or scientist might release?,"No, we don't state in public if we disagree with the science about the scientist, we use the scientific forums like journals, peer-reviewed journals, symposium, technical conferences, to debate these types of things, not the public venue."
"Just for the sake of clarity, I think you answered this in response to counsel's questions, but tell us why doesn't Philip Morris USA debate the science with the public health community in full view of the consumer public?","The way I see it, these are difficult scientific issues, and if you are not a scientist and you are not aware of the science with this, it can be perceived as being very confusing. Science, unfortunately, is not as black and white as we would like it to be on many topics, so we don't want it to be a confusion to the public."
"When you come into a courtroom as a witness, do you tell the jury what you really believe about the state of science as it relates to cigarettes and smoking?","The way I see it, is like today, I am under oath, I have got to tell the facts and the truth as I see it, and that's what I do."
"Are you worried when you take the stand as a witness in a trial or at a deposition like this, are you worried about confusing the smoking public by perhaps disagreeing with scientific principles that are laid out in articles or statements by the public health community?","I am not concerned about confusing the public, I see this as a courtroom and conveying the facts and our opinions and our positions on these scientific matters."
"Do you do your very best, when you testify at each trial and each deposition, to tell the truth as completely and accurately as you can?","Well, I tell the truth as accurately as I can."
I think this is my last topic. You were asked a number of questions over the last hour or so about the US Food and Drug Administration. Do you recall those questions?,I do.
"All right. And it may be helpful to you, in responding to my questions on this topic, if you want to look at what counsel has marked as Exhibit 10.",Okay.
"Just in general terms, what is the US Food and Drug Administration?","Well, this is a government entity under the Department of Health and Human Services that has, prior to 2009, oversight and control of pharmaceuticals, cosmetics, food, dog food, I am probably missing a couple, and in 2009 Congress gave them oversight of tobacco."
Is the US Food and Drug Administration a sophisticated scientific agency?,Yes.
What year did President Obama sign into law the statute giving the United States Food and Drug Administration the power to regulate Philip Morris USA and the other tobacco companies?,2009.
Did Philip Morris USA support the law that gave the Food and Drug Administration the power to regulate it?,"Yes. Philip Morris supported Congress pushing that law through for the President's signature, we did that for about 10 years."
You anticipated my next question.,Sorry.
Philip Morris -- and that's fine. Philip Morris USA supported regulation by the Food and Drug Administration for over 10 years before the law was actually passed?,"It was about 10 years, yes."
Why did Philip Morris USA support the passage of a law to regulate it under the Food and Drug Administration?,"The way I kind of see why we supported them is kind of three fundamental principles, and we spelled that out in our communications: 1, I call it a common set of high standards, performance standards on products, what goes into a product, what comes out of a product, what is said about a product. 2 would be what we discussed today, an MRTP platform, modified risk tobacco, what are the rules, what are the standards that we, as a company, would have to follow to demonstrate a product does indeed reduce the risk. Up until then, there have been no set standard for any of this. Third is clear guidelines for clear communication to consumers, to adult consumers, about the health effects of smoking or the communication of reduced risk products."
Has the regulation of Philip Morris USA by the Food and Drug Administration had any significant implications for the way Philip Morris USA conducts its business?,"Yes, it is significant. I mean my group is involved in this in pretty much a daily basis in that we have had to establish our regulatory affairs division so we have a whole host of people whose job it is for regulatory affairs communications, engagement, reporting, meeting our compliance obligations of product listing and the like and making submissions to FDA for things like substantial equivalence for ingredients reporting as well as hosting the FDA during inspections."
Okay.,So it has been a big change for us.
"I think you mentioned, during counsel's questioning, that the FDA has been here to Richmond to inspect Philip Morris USA's facilities.","Yes, they have."
Have other public health agencies been down to Richmond to inspect your facilities or meet with your scientists since the passage of the FDA bill in 2009?,"Yes, I mean we have had FDA into the building for what they called their site tour program. That wasn't your question, though, you said other entities."
Go ahead.,"So we are involved with the FDA and they come to us to learn about how we produce tobacco and how we produce cigarettes. We have also hosted the CDC, the Centers for Disease Control."
And what is the Centers for Disease Control?,"Basically, another government entity that looks at policies associated with preserving the health of the US population."
When did you host the CDC?,"It was about a month ago, so you had the head of the -- I forget what division Tim McAfee runs, but you had two people from that smoking and health department, whatever it is called, they came down and spoke to our scientists for one day and they requested a tour of our manufacturing."
Did you give them that tour?,"I did, myself and the head of manufacturing."
What areas of the company did you show these officials from the Centers for Disease Control?,"They came through manufacturing, they came through -- essentially, we took them on the FDA tour, so everything the FDA sees, we showed to them."
Did these officials from the Centers for Disease Control request any additional information from you after the tour?,They have been in contact with our folks in regulatory affairs and they have requested some information about our products and what goes in our products.
Okay. Were there any questions that you refused to answer for these CDC officials?,"No. I mean it was a good conversation that I had with Tim McAfee, talking about smoking and smoking health, so it was a very open conversation."
What aspects of Philip Morris USA's business are regulated by the Food and Drug Administration?,"Essentially every aspect with very few exceptions, but everything associated with the production, manufacture, commercialization, marketing of our cigarettes."
Does the Food and Drug Administration have the power to regulate Philip Morris USA's cigarette design?,Yes.
Cigarette manufacturing?,Yes.
Cigarette marketing?,Yes.
How PM USA communicates with smokers?,Yes.
The form and content of warnings on cigarette packages and advertisements?,Yes.
Do you know whether the FDA law prohibits the use of false or misleading labeling and advertising?,"Yes, it does."
Do you know whether the FDA law requires tobacco product manufacturers like Philip Morris USA to secure FDA authorization to market new or modified products?,"Yes, it does. We require market authorization before we introduce a change or a new product to the market."
Does the FDA law require tobacco product manufacturers like Philip Morris USA to secure prior FDA authorization before they market tobacco products that claim to reduce the harm or risk of tobacco-related disease?,"Yes, they do."
Has the Food and Drug Administration since the passage of the bill in 20 0 9 issued regulations requiring proof of age for purchase for consumers of cigarettes?,"Yes, part of their program of the FDA bill is an audit or inspection of retail."
Has FDA issued regulations limiting self service displays for cigarettes?,"Yes, they have."
"Has the FDA issued regulations banning nontobacco items or merchandise bearing cigarette or smokeless tobacco brand names, logos, symbols and so on?","Yes, they have."
"Does the FDA prohibit the use of reduced harm claims including terms like lights, low or mild without a prior FDA order allowing that type of marketing?","Yes, they do prohibit those."
Okay. Does the FDA require Philip Morris USA and others in the tobacco industry to disclose to the FDA its research on the health and dependency effects of tobacco use?,Yes.
Does the FDA also require disclosure of PM USA's marketing data?,Yes.
Does the Food and Drug Administration require Philip Morris USA and others within the industry to disclose to the FDA information on ingredients and harmful or potentially harmful constituents in cigarettes and other regulated tobacco products?,We are required to turn over to the FDA every single ingredient that goes into every single pack and style of our cigarettes as well as what comes out of that cigarette as far as what is in the smoke.
"I just want to be clear on this point, does -- Strike that. Does the FDA have the power to regulate everything that goes into a cigarette?",Absolutely.
Does FDA have the power to regulate everything that comes out of that cigarette?,"Yes, it does."
You were asked some questions about nicotine earlier. Is the FDA studying the question of whether there is a threshold of nicotine in cigarettes that is necessary for addiction?,"Yes. If you look at what the FDA has done, they have established these TCORS, Tobacco Centers of Research Science, I think that's the acronym, Vermont, I think it is Vermont University or Vermont specifically has been awarded a grant for looking at addiction threshold levels to nicotine."
I believe you testified earlier that the FDA is not allowed by law to regulate the levels of nicotine in cigarettes all the way down to zero; is that right?,That's what Congress told them they could not do.
"Okay. Short of regulating nicotine down to zero, can the FDA -- does the FDA have the power to specify whatever level of nicotine in cigarettes it wants?","Yes, that's my understanding, anything but zero."
Is that why the FDA is conducting research at these Tobacco Centers of Regulatory Science?,Yes.
All right. Does the FDA regulate how Philip Morris USA communicates with smokers?,"Yes, through the marketing restrictions."
"Did the FDA, following passage of the law in 2009, establish something called the Center for Tobacco Products within the agency?","Yes. Obviously, until the law was passed, there was no Tobacco Center, and so nobody worked on tobacco at the FDA, so since 2009, they have established the center, they have added a head of the 19 center, and by last budget they have about employees at that center."
"You are talking about the center. So within the FDA, there is something called the Center for Tobacco Products; is that right?","Yes, CTP, yes."
How many s c i e n t i s t s o r e m p l o y e e s work a t the Center for Tobacco Products?,"Based on their budget, about 500."
Okay. What kind of work is being done at the Center for Tobacco Products?,"Essentially everything you just asked me. These -- the Center there is really looking at creation of regulations and enforcement of regulations. They're looking at understanding cigarettes and understanding changes to cigarettes and to approve them, funding research through TCORS and with the NIH, so it is an infrastructure that didn't exist with the establishment of performance standards, so everything you just went through is what the CTP has done since June of 200 9."
Did the FDA create something called the Tobacco Products Scientific Advisory Committee?,"Yes, TPSAC as we call it."
What is the Tobacco Products Scientific Advisory Committee?,"The FDA set up this committee of scientists to essentially advise them on, it sounds redundant, but to advise them on scientific matters, so they have convened this TPSAC meeting on numerous occasions to listen and convey to FDA as well as presenting reports to FDA on certain scientific matters."
Have you attended meetings of the Tobacco Products Scientific Advisory Committee?,"No, I have not personally, no."
Has the company sent scientists to participate in meetings of the Tobacco Products Scientific Advisory Committee?,"Yes, on numerous times we have presented to TPSAC."
And what sorts of presentations has Philip Morris USA made to the FDA's Tobacco Products Scientific Advisory Committee?,"We have talked to them about menthol, there was a big meeting on menthol, as they were gathering information around menthol and menthol cigarettes, just to give you an example, but we also have meetings with FDA science, Office of Science, that doesn't also go through the TPSAC, to convey information to FDA."
Who pays for the Food and Drug Administration to regulate Philip Morris USA and the other tobacco companies?,"The budget for the FDA is solely set up on what we call user fees, and that's spelled out in the statute, so companies like Philip Morris USA have to pay a user fee for the FDA's budget."
Are taxpayers on the hook for any of the cost of regulating cigarettes by the FDA?,"No, the CTP was set up with user fees as their financial source."
Do you know how much the tobacco industry pays each year in user fees to the Food and Drug Administration?,"If you look at the FDA CTP's budget, you are talking about half a billion dollars, and I think 10 it caps out at about three quarters of a billion, million by 2017."
So does Philip Morris pay these user fees to the FDA every year?,Yes.
And for how long will Philip Morris be obligated to make these user fee payments to the FDA?,"Essentially forever, as long as the CTP is in place."
Does the FDA now have access to all of Philip Morris USA's science and research documents?,"Yes, they have access to it and, if they need more, they can simply ask."
"Has the Food and Drug Administration, since the law was passed in 200 9, asked Philip Morris USA to turn over to it research documents?","Yes, and we have."
Can the Food and Drug Administration seize Philip Morris USA's cigarettes from the company or from wholesale merchants or retail merchants if it deems those products unreasonably dangerous?,"You know, the FDA has got different ways to enforce their regulations, you just mentioned one, they could seize their products, they can shut down our factory, they can stop the sale of certain cigarettes, and so they have a heavy enforcement of this regulation."
Is Philip Morris USA regulated by other government bodies besides the Food and Drug Administration?,"Yes. I mean we have talked about some of those things today, so this is -- The FDA, I would say has the most comprehensive control compared to the others, though."
Okay. Does Philip Morris agree with every aspect of the FDA law that was passed in 2009?,"No, we don't agree with every aspect of the law, and we made that known."
But is Philip Morris committed to cooperating with the Food and Drug Administration and complying with the regulations and rules that are promulgated by the FDA?,"We are committed to being compliant to the rules, there is no question about it."
You were asked a number of questions today about nicotine and addiction and the science surrounding nicotine addiction. Do you consider yourself an expert in the field of nicotine addiction?,"No, I do not."
Or addiction more broadly?,No.
"Well, let me ask you first of all, I want to make sure I understand, the 2009 Act, if I understood your testimony, you said Philip Morris had supported the notion of FDA regulation for 10 years leading up to that Act?","I think it was about 10 years. I have seen communications, meetings since about 2000, so maybe it is closer to 9 years."
"And you understand the Act, one of the first things it did was adopt the regulations that Dr. Kessler had been pushing for back in the '90s; correct?","What it adopted specifically initially, I really don't know. I have not followed the history of that Act."
"Well, let me ask you this: First of all, you understand Philip Morris fought the FDA regulation back in the '90s when Dr. Kessler was pushing for it; correct?","We were opposed to the FDA asserting jurisdiction over tobacco because it was very clean, wasn't it, that Congress did not give them authority over tobacco. So the FDA just couldn't assert jurisdiction, I mean that's very clear, so having Congress pass the law that gave FDA authority is what we supported."
And was that then a business decision on the part of Philip Morris to support it or was that a decision based upon agreement in principle with the motivations that gave rise to the Act of Congress?,"You know, so we are clear, I am certainly not party to what happened as far as what was our reasoning and our rationale, what discussions transpired. I told you -- well, I told Mr. Sexton, in answer to his question, why we supported FDA, so there was probably a lot of factors that went into that."
All three of the reasons you gave would have been true under Dr. Kessler's proposed regulations with FDA; right?,"They may have been true, but I mean the fact remains that the FDA just didn't have legal jurisdiction."
"Well, why didn't Philip Morris just step up and say we will work with you and make this happen if it was -- if these are the guiding principles that prompted your cooperation with the FDA to begin with, 19 why didn't they prompt the same cooperation 5 years, years before?","You know, I don't know. As I said, I wasn't in the room having those types of discussion, but I can tell you since about 2000, that's when we have been supporting FDA control of our business."
"So something happened between 1996 and 2000 at Philip Morris to change the position, correct, from one of opposition to one of support and acceptance?",And you are talking about opposition to FDA?
"Yes, sir.","Yes, we talked about a lot of our positional changes within the company in that time frame, so there were a lot of factors that led to our support of FDA and changing company position."
"You have had -- You have talked a good bit about some of the authority of the FDA, and I am not going to go back over how that has translated into action, we have already talked about that, but I do want to talk about what motivated the passage of the Act and find out how much Philip Morris agrees or disagrees with in that regard.",Sure.
"Since you laid out the reasons or the principles that prompted Philip Morris to agree and cooperate with FDA, I would like to see in detail which ones Philip Morris agrees or doesn't agree with. If you look in the Congressional findings -- you have read the Act, I am sure, since you are testifying on it?","I have read the Act, yes."
So you have read Section 2 which includes the Congressional findings; right?,"Yes, the preamble, which is really not part of the Act, is it?"
"Well, no, it is certainly part of the Act. It is a legal enactment. The second section of the legal enactment is entitled Findings, and it states --",Okay.
-- that Congress finds the following. You have read that; correct?,I know what you are talking about.
My original question was you have read this; right?,"I have r e a d i t , y e s , I h a v e ."
The Congressional findings?,"The preamble, yes."
"Number 5, Tobacco advertising and marketing contribute significantly to the use of nicotine-containing products by adolescents. That is a Congressional finding that was one of the bases for prompting regulation; correct, as articulated in the statute.","You know, as far as the foundation for that, I mean maybe Congress used that as part of the preamble, I don't know what they relied on to come to that -- it never really spelled out what they used as unique information, I have always had that type of question with these Congressional findings."
So does Philip Morris agree or disagree with that statement?,I don't know our position on that.
Okay.,This is advertising and marketing.
"And you would agree -- well, I mean we are talking about clear guidelines on communication, that was one of the principles that you said Philip Morris was after, this is certainly addressing that principle, is it not?","We certainly agree the principle of clear concise communication to adult smokers. All right. You know, I don't think this is something that we would agree or disagree with, I just don't know."
"Would Philip Morris agree that if it is true, that tobacco advertising and marketing contributes significantly to the use of nicotine-containing tobacco products by adolescents, that would be a compelling reason to regulate the industry, wouldn't it?","We certainly agree that adolescents shouldn't smoke, okay. We market our products the best we can to adults, okay. I don't know of any way that we can ever ever preclude adolescents from seeing that, but our intent is to market to adults."
"Right. My question was not about how Philip Morris intends to market its products, the jury will see evidence on that, historically at least. My question is if finding number 5 by the US Congress is true, and you have told me, I believe, Philip Morris -- you don't know if it even has a position on whether that is true. If it is true, Philip Morris would agree, would it not, that's a compelling reason to regulate the cigarette industry?","I think I have answered your question. I told you why we supported the bill. Okay. Now to go into that finding in an area that, as I said, is not an area of where that information derived from, okay, so FDA -- if you look at the name of the bill, right, the Family Smoking Prevention Act, so we agree with that bill, we agree with that kids shouldn't smoke. If our marketing is influencing adolescents, then better controls, better regulations, you know, I personally think that's great."
Good.,We don't want kids to smoke.
"Good. We don't either. Number 6, Congress finds because past efforts to restrict advertising and marketing of tobacco products have failed adequately to curb tobacco use by adolescents, comprehensive restrictions on the sale, promotion, and distribution of such products are needed. That's a Congressional finding. Do you know whether PM agrees or disagrees with that finding?",I don't know what our position is on that one.
Do you know whether that was one of the reasons that prompted Philip Morris to support the regulation?,"As I told you, these are the three fundamental reasons why we supported this type of regulation."
"Well, sure, and this would facilitate, would it not, clear guidelines on communication, particularly to kids, through advertising; correct?","Again, our intent is not to advertise to kids."
"I understand. I am just trying to find out if, when you say that clear guidelines on communication is one of the things that Philip Morris, one of the incentives it had to support, does that extend to the Congressional finding that their attempted restrictions on your advertising and marketing to kids in the past had failed to curb adolescent tobacco use?",
Does it include that?,"Again, you are talking about -- Look, it is communication. I mean that's the theme here, isn't it, the theme is clear concise communication. All right. Does it wrap into their confusing information, does it wrap into their inadvertent adolescents reviewing marketing information and what their takeaway of that is? It is communication. Okay. Can we better control communication, that is what we are supporting. Whether it is to adolescents or adults, can we control that better, that's why we are supporting FDA."
"Okay. So to the extent 5 and 6 would facilitate that sort of clear communication, you, Philip Morris, would agree with the Congressional purposes behind the Act, do I understand that?",I don't think we would agree or disagree. I am just saying because it pertains to communication doesn't mean we agree with the way that that's worded.
"Okay. And that's This is kind of like when we talked about the role of nicotine and you have got these sort of three platforms, three sort of big picture reasons that you have given why Philip Morris supported. I am trying to find out what is underneath those. I mean I understand them at face value. I am trying to find out, if I scratch the surface a little bit, what is underneath there, and I am trying to do it through -- that is all, of course, just narrative. There is no question based on that. But I want you to understand why I am asking these questions, and I am sure you do. Philip Morris may have supported the FDA and Congress in regulating the industry, but it didn't come about through Philip Morris's goodwill; correct? The US Congress found there was a need to regulate this industry because this industry was causing social harm; correct?","I wouldn't characterize it as a need. I mean when you think about all the products that the FDA regulates and we are the only type of product, it was a logical addition to the FDA portfolio, if you will."
The US Congress says Federal and State governments have lacked the legal and regulatory authority and resources they need to address comprehensively the public health and societal problems caused by the use of tobacco products; correct? That is one of the incentives for regulating the industry is because you sell a product that causes societal problems; right?,"Again, there is no question our product is a dangerous product, it is an inherently dangerous product, but you are asking me very specific questions on these findings, whose foundation is just lacking unto themselves. I mean there wasn't a Congressional -- Where is the Congressional record that looked into these comments? It is interesting, but it doesn't exist. They're almost adopted statements from somebody. It is almost a misnomer to call them a Congressional finding. Do you understand my point? I mean it is always perplexing to me --"
"Sure, and I won't argue with you about it. Congress called them findings.","Yes, that's the label."
"Right, it is, that Congress put on its own Act that you say Philip Morris supports, and I am going to explore a few more of them, because I want to find out where we end up. We may actually agree on one, I am guessing, number 13 says -- excuse me -- number 8, Federal and State public health officials, the public health community, and the public at large recognize that the tobacco industry should be subject to ongoing oversight. That is something Philip Morris agreed with; correct?","We support control of our industry, yes."
"Which includes ongoing oversight, much of which you just described for Mr. Sexton; right?","Control, oversight, regulation, all of those."
"Tobacco use is the foremost preventable cause of premature death in America. It causes over 400,000 deaths in the United States each year, and approximately 8,600,000 Americans have chronic illnesses related to smoking, that is a Congressional finding that prompted passage of the Act. Is that something -- a concern that Philip Morris shared when it expressed its support for the Act?","Again, we supported the Act on those principles, there is no question that smoking causes disease and death, okay, and --"
Do you quarrel with the numbers that Congress used?,
I am sorry. I thought you were done.,"You know, I am not going to sit here and quarrel with those numbers of 400,000 deaths a year, these are the numbers that the CDC generates, they seem very consistent with the CDC. So control of our industry, again, the theme here is we wanted control of our industry, how we make cigarettes and how we communicate cigarettes, okay, and how to demonstrate reduction in the risk of cigarettes. Why? Because we want to have an impact on public health too."
"Number 15, Congress found that advertising, marketing, and promotion of tobacco products have been especially directed to attract young persons to use tobacco products, and these efforts have resulted in increased use of such products by youth. Past efforts to oversee these activities have not been successful in adequately preventing such increased use. Is that a legitimate concern in attempting to regulate the industry as Congress did?","I wouldn't classify it as a concern. I don't think we advertise to adolescents. You know, I work for the company and I see our advertising, I have been here for the last 18 years, and I don't see that. Is it a criticism? Yes, it has been a criticism. So having control by the FDA of how we communicate, how we advertise, will it take that criticism away."
"So that would be, I guess, something Philip Morris would agree with is it would at least take away the criticism that Philip Morris has been targeting kids with advertising and marketing regardless of the truth of the allegation?",
Is that fair?,"I think you are right in saying it may reduce the criticism, because the truth is we haven't been targeting youth."
"I am sorry. I am trying to keep tally. Tobacco product advertising often misleadingly portrays the use of tobacco as socially acceptable and healthful to minors. I take it, from our last conversation, you disagree with that?","Again, another criticism that we face, another criticism of -- to me, that connects with descriptors, things like lights, things we have been asking guidance on for a long time, because it is the same Federal government that was endorsing lights for many years, so you can see the necessity to have that referee to have that common standard of how we communicate."
"Children are exposed to substantial and unavoidable tobacco advertising that leads to favorable beliefs about tobacco use, plays a role in leading young people to overestimate the prevalence of tobacco use, and increases the number of young people who begin to use tobacco. Is that a concern that Philip Morris shared when it supported FDA implementation of the Act?","Again, this is an area I don't work in, Mr. Schultz. I mean you keep asking me about advertising. I certainly know it generally is a criticism, but I don't -- but it is not what I would consider the rationale for supporting the Act. I keep going back and answering your question --"
"It is fine, if it is the same answer.",It is the same answer. It is clear communication.
Okay.,We don't want to communicate to adolescents.
"Right, and Congress doesn't either, and I don't want to argue with you about it, but if you are going to get up and tell this jury these are the reasons that Philip Morris supports FDA regulation, I want to find out what that means when we look at the reasons Congress gave for the regulation, and if the answer is I don't know, we think they're wrong, we support them a hundred percent, I am fine with any of those, I just want to know what it is, and I understand it is tedious, but there is only one way to do it.",Of course.
"Do you recognize by the way, the one that we just went through, some of that language from the '94 Surgeon General's report?",
"Children are exposed to substantial and unavoidable tobacco advertising that leads to favorable beliefs about tobacco use, plays a role in leading young people to overestimate the prevalence of tobacco use, and increases the number of young people who begin to use tobacco. Have you ever read the '94 Surgeon General's report?","I have read the report. Whether that was in there verbatim, I don't know. I don't recall."
"Okay. No, it was not in there verbatim, but the principle underlying it, are you familiar with that from the '94 report?",You are taxing my memory on that. I just don't recall.
"I am just wondering if you thought this too was a baseless finding or if it was something that might have scientific support. Have you read, for example, monograph 19, NCI monograph 19?","What year was that, do you remember?"
I believe it was 2010.,Yes. Yes.
Do you know if that's on your reliance list?,"I don't think it is, no."
Do you know if the '94 Surgeon General's report is on your reliance list?,Good question. I can look.
"It doesn't matter either way. You have told me that you have looked at it. Have you looked at it enough to know whether the '94 Surgeon General's report would offer support for this finding by Congress, the one I just read?",I don't know how to answer that question. I just don't remember enough of the '94 report to give you a solid response.
The use of tobacco products in motion pictures and other mass media glamorizes its use for young people and encourages them to use tobacco products. That's a Congressional finding. Is that something that Philip Morris -- a concern that Philip Morris would have shared in prompting it to support regulation?,"Well, I think by that time we were not using products in that type of media, right. That was something that we agreed not to do since 1998 in the MSA, if you are talking about product placement in movies."
"So the answer is no, that's not a concern Philip Morris had because you weren't doing it?","We were not doing it at the time that the Congress passed that Act. It had already stopped, it had already gone."
Under the MSA?,Under the MSA.
A few more. Tobacco advertising expands the size of the tobacco market by increasing consumption of tobacco products including tobacco use by young people. That is actually a statement Philip Morris disagrees with and disagrees with today; correct?,"Well, it is a little ambiguous, isn't it? I mean if you think about it, increases the tobacco market. I mean, first of all, it is not a fact, the number of people smoking and the percent of the population smoking is declining every year in the United States, so it is not factual."
Okay. So you disagree with that?,"Yes, there is no question about it --"
"Historically, Philip Morris disagrees also that tobacco advertising leads to primary use; right?","Again, you are asking me questions about advertising, I don't know the answer."
"That's fair enough. And it is your understanding that the number of smokers, hard number of smokers today is -- let's take a year. 1967, the year Lamar Danielson started smoking, it is your understanding there are fewer smokers in the USA today than there were in 1967 when he started smoking?","You are taxing me on -- if you would have asked me to look that up before I got here, I could have. I just don't know those numbers, Mr. Schultz."
"Tobacco company documents indicate that young people are an important and often crucial segment of the tobacco market. Children, who tend to be more price sensitive than adults, are influenced by advertising and promotion practices that result in drastically reduced cigarette prices. Another Congressional finding. Do you know whether Philip Morris embraced that finding in supporting FDA regulation?","Again, it is another criticism that we faced and it is another topic of clear communication."
Has anyone shown you Philip Morris documents where Philip Morris indicates internally the importance of children to the long-term survival of its brands?,I haven't seen those.
Would you like to see them?,"Again, this is not an area that I plan on testifying again, so as far as advertising, nor is it an area I studied, so I think it would be completely out of context."
"Well, it would be support, would it not, for this finding. I mean is this a finding -- you have told me it is a criticism that has been leveled, you have mentioned a couple of these findings are baseless. Do you think that one is baseless?","I really don't have an opinion either way on that one, I just don't know, I have not studied that area."
Okay.,"I mean when it comes to marketing and advertising, I understand the constraints that we have because of MSA, I understand the constraints of regulations of FDA, but I have not studied the history of marketing and advertising as I have done of cigarette and cigarette design."
"If I show you documents from the internal vault at Philip Morris during the lifetime of my client showing that Philip Morris believed that young people are an important and often crucial segment of the tobacco market, which I can show you, will you agree with me this is a compelling reason to regulate Philip Morris?",I don't think I can base an opinion on one document.
It will be more than one document.,I don't think I can base my opinion on that. I mean it is an unfair question to kind of pose to me because it is outside of my area of expertise.
"Congress found, in passage of the Act, that permitting manufacturers to make unsubstantiated statements concerning modified risk tobacco products, whether express or implied, even if accompanied by disclaimers would be detrimental to the public health. Now, this touches on the standards and compliance prongs I think that you mentioned from Philip Morris's platform, if you will. Is this a concern then that Philip Morris would have shared in supporting regulation?","Again, fundamentally that is a criticism that has been made of us, and, again, that is a clear principle why of which we wanted oversight, so we can communicate reduced risk products in a way that is supported by regulation and is supported by the science, and that is -- not to mince the words, but that's pretty close to what we are saying there, we want clear communication of reduced risk products based on a standard."
And that desire came about when in relation to Philip Morris's policy change on whether smoking caused disease and was addictive?,"When, you mean like time wise?"
